gene_id,feature_id,lr,df,pvalue,adj_pvalue,external_gene_name
ENSG00000109180,ENST00000264312,,1,,,OCIAD1
ENSG00000109182,ENST00000226432,,1,,,CWH43
ENSG00000109182,ENST00000514053,,1,,,CWH43
ENSG00000109184,ENST00000381441,,1,,,DCUN1D4
ENSG00000109189,ENST00000441222,,1,,,USP46
ENSG00000109189,ENST00000451218,,1,,,USP46
ENSG00000109205,ENST00000396094,,1,,,ODAM
ENSG00000109220,ENST00000263921,,1,,,CHIC2
ENSG00000109270,ENST00000499666,,1,,,LAMTOR3
ENSG00000109320,ENST00000652569,,1,,,NFKB1
ENSG00000109321,ENST00000395748,,1,,,AREG
ENSG00000109332,ENST00000508474,,1,,,UBE2D3
ENSG00000109332,ENST00000338145,,1,,,UBE2D3
ENSG00000109332,ENST00000357194,,1,,,UBE2D3
ENSG00000109332,ENST00000453744,,1,,,UBE2D3
ENSG00000109332,ENST00000618836,,1,,,UBE2D3
ENSG00000109390,ENST00000539387,,1,,,NDUFC1
ENSG00000109390,ENST00000544855,,1,,,NDUFC1
ENSG00000109390,ENST00000503453,,1,,,NDUFC1
ENSG00000109436,ENST00000442267,,1,,,TBC1D9
ENSG00000109445,ENST00000262990,,1,,,ZNF330
ENSG00000109445,ENST00000514826,,1,,,ZNF330
ENSG00000109452,ENST00000262992,,1,,,INPP4B
ENSG00000109458,ENST00000262994,,1,,,GAB1
ENSG00000109466,ENST00000538127,,1,,,KLHL2
ENSG00000109472,ENST00000402744,,1,,,CPE
ENSG00000109501,ENST00000507765,,1,,,WFS1
ENSG00000109534,ENST00000226796,,1,,,GAR1
ENSG00000109536,ENST00000226798,,1,,,FRG1
ENSG00000109572,ENST00000347613,,1,,,CLCN3
ENSG00000109572,ENST00000507875,,1,,,CLCN3
ENSG00000109576,ENST00000337664,,1,,,AADAT
ENSG00000109586,ENST00000265000,,1,,,GALNT7
ENSG00000109610,ENST00000382120,,1,,,SOD3
ENSG00000109618,ENST00000382103,,1,,,SEPSECS
ENSG00000109654,ENST00000675159,,1,,,TRIM2
ENSG00000109654,ENST00000675611,,1,,,TRIM2
ENSG00000109654,ENST00000675744,,1,,,TRIM2
ENSG00000109654,ENST00000676172,,1,,,TRIM2
ENSG00000109654,ENST00000676335,,1,,,TRIM2
ENSG00000109654,ENST00000674976,,1,,,TRIM2
ENSG00000109667,ENST00000264784,,1,,,SLC2A9
ENSG00000109670,ENST00000393956,,1,,,FBXW7
ENSG00000109680,ENST00000264866,,1,,,TBC1D19
ENSG00000109685,ENST00000382895,,1,,,NSD2
ENSG00000109685,ENST00000508299,,1,,,NSD2
ENSG00000109685,ENST00000514045,,1,,,NSD2
ENSG00000109685,ENST00000677895,,1,,,NSD2
ENSG00000109685,ENST00000503128,,1,,,NSD2
ENSG00000109685,ENST00000678128,,1,,,NSD2
ENSG00000109686,ENST00000409598,,1,,,SH3D19
ENSG00000109689,ENST00000467087,,1,,,STIM2
ENSG00000109689,ENST00000478425,,1,,,STIM2
ENSG00000109738,ENST00000541722,,1,,,GLRB
ENSG00000109756,ENST00000264431,,1,,,RAPGEF2
ENSG00000109756,ENST00000644902,,1,,,RAPGEF2
ENSG00000109762,ENST00000504273,,1,,,SNX25
ENSG00000109762,ENST00000652585,,1,,,SNX25
ENSG00000109771,ENST00000505916,,1,,,LRP2BP
ENSG00000109775,ENST00000264689,,1,,,UFSP2
ENSG00000109787,ENST00000261438,,1,,,KLF3
ENSG00000109790,ENST00000504108,,1,,,KLHL5
ENSG00000109790,ENST00000261426,,1,,,KLHL5
ENSG00000109794,ENST00000706927,,1,,,FAM149A
ENSG00000109794,ENST00000502894,,1,,,FAM149A
ENSG00000109814,ENST00000316423,,1,,,UGDH
ENSG00000109846,ENST00000527899,,1,,,CRYAB
ENSG00000109846,ENST00000616970,,1,,,CRYAB
ENSG00000109846,ENST00000650687,,1,,,CRYAB
ENSG00000109861,ENST00000227266,,1,,,CTSC
ENSG00000109861,ENST00000524463,,1,,,CTSC
ENSG00000109861,ENST00000677661,,1,,,CTSC
ENSG00000109911,ENST00000640961,,1,,,ELP4
ENSG00000109917,ENST00000227322,,1,,,ZPR1
ENSG00000109919,ENST00000302503,,1,,,MTCH2
ENSG00000109920,ENST00000263773,,1,,,FNBP4
ENSG00000109929,ENST00000264027,,1,,,SC5D
ENSG00000109944,ENST00000531316,,1,,,JHY
ENSG00000109971,ENST00000534624,,1,,,HSPA8
ENSG00000109971,ENST00000532091,,1,,,HSPA8
ENSG00000110002,ENST00000392748,,1,,,VWA5A
ENSG00000110002,ENST00000456829,,1,,,VWA5A
ENSG00000110002,ENST00000361352,,1,,,VWA5A
ENSG00000110011,ENST00000628077,,1,,,DNAJC4
ENSG00000110011,ENST00000321685,,1,,,DNAJC4
ENSG00000110013,ENST00000263593,,1,,,SIAE
ENSG00000110025,ENST00000377244,,1,,,SNX15
ENSG00000110031,ENST00000395074,,1,,,LPXN
ENSG00000110031,ENST00000528954,,1,,,LPXN
ENSG00000110042,ENST00000227451,,1,,,DTX4
ENSG00000110046,ENST00000418259,,1,,,ATG2A
ENSG00000110047,ENST00000320631,,1,,,EHD1
ENSG00000110048,ENST00000263847,,1,,,OSBP
ENSG00000110057,ENST00000525368,,1,,,UNC93B1
ENSG00000110057,ENST00000227471,,1,,,UNC93B1
ENSG00000110060,ENST00000530811,,1,,,PUS3
ENSG00000110074,ENST00000263578,,1,,,FOXRED1
ENSG00000110074,ENST00000530642,,1,,,FOXRED1
ENSG00000110075,ENST00000265637,,1,,,PPP6R3
ENSG00000110077,ENST00000420732,,1,,,MS4A6A
ENSG00000110077,ENST00000530839,,1,,,MS4A6A
ENSG00000110079,ENST00000680560,,1,,,MS4A4A
ENSG00000110079,ENST00000337908,,1,,,MS4A4A
ENSG00000110079,ENST00000679553,,1,,,MS4A4A
ENSG00000110080,ENST00000444328,,1,,,ST3GAL4
ENSG00000110080,ENST00000227495,,1,,,ST3GAL4
ENSG00000110090,ENST00000265641,,1,,,CPT1A
ENSG00000110092,ENST00000227507,,1,,,CCND1
ENSG00000110104,ENST00000227520,,1,,,CCDC86
ENSG00000110107,ENST00000227524,,1,,,PRPF19
ENSG00000110108,ENST00000227525,,1,,,TMEM109
ENSG00000110171,ENST00000533064,,1,,,TRIM3
ENSG00000110195,ENST00000393676,,1,,,FOLR1
ENSG00000110200,ENST00000502597,,1,,,ANAPC15
ENSG00000110200,ENST00000227618,,1,,,ANAPC15
ENSG00000110200,ENST00000535234,,1,,,ANAPC15
ENSG00000110200,ENST00000538393,,1,,,ANAPC15
ENSG00000110200,ENST00000545944,,1,,,ANAPC15
ENSG00000110218,ENST00000227638,,1,,,PANX1
ENSG00000110237,ENST00000263674,,1,,,ARHGEF17
ENSG00000110274,ENST00000533706,,1,,,CEP164
ENSG00000110315,ENST00000534281,,1,,,RNF141
ENSG00000110315,ENST00000265981,,1,,,RNF141
ENSG00000110318,ENST00000263468,,1,,,CEP126
ENSG00000110324,ENST00000529924,,1,,,IL10RA
ENSG00000110328,ENST00000227756,,1,,,GALNT18
ENSG00000110330,ENST00000532832,,1,,,BIRC2
ENSG00000110330,ENST00000227758,,1,,,BIRC2
ENSG00000110344,ENST00000252108,,1,,,UBE4A
ENSG00000110395,ENST00000264033,,1,,,CBL
ENSG00000110400,ENST00000264025,,1,,,NECTIN1
ENSG00000110400,ENST00000524429,,1,,,NECTIN1
ENSG00000110429,ENST00000265651,,1,,,FBXO3
ENSG00000110429,ENST00000526785,,1,,,FBXO3
ENSG00000110435,ENST00000227868,,1,,,PDHX
ENSG00000110435,ENST00000448838,,1,,,PDHX
ENSG00000110435,ENST00000477173,,1,,,PDHX
ENSG00000110436,ENST00000278379,,1,,,SLC1A2
ENSG00000110442,ENST00000263401,,1,,,COMMD9
ENSG00000110446,ENST00000543406,,1,,,SLC15A3
ENSG00000110446,ENST00000541505,,1,,,SLC15A3
ENSG00000110455,ENST00000263776,,1,,,ACCS
ENSG00000110492,ENST00000395566,,1,,,MDK
ENSG00000110492,ENST00000359803,,1,,,MDK
ENSG00000110497,ENST00000534300,,1,,,AMBRA1
ENSG00000110514,ENST00000342922,,1,,,MADD
ENSG00000110514,ENST00000406482,,1,,,MADD
ENSG00000110583,ENST00000338447,,1,,,NAA40
ENSG00000110619,ENST00000397111,,1,,,CARS1
ENSG00000110619,ENST00000531387,,1,,,CARS1
ENSG00000110619,ENST00000278224,,1,,,CARS1
ENSG00000110628,ENST00000498244,,1,,,SLC67A1
ENSG00000110628,ENST00000649076,,1,,,SLC67A1
ENSG00000110660,ENST00000525815,,1,,,SLC35F2
ENSG00000110680,ENST00000494746,,1,,,CALCA
ENSG00000110680,ENST00000706043,,1,,,CALCA
ENSG00000110693,ENST00000655819,,1,,,SOX6
ENSG00000110696,ENST00000228136,,1,,,C11orf58
ENSG00000110697,ENST00000534749,,1,,,PITPNM1
ENSG00000110711,ENST00000279146,,1,,,AIP
ENSG00000110717,ENST00000526446,,1,,,NDUFS8
ENSG00000110717,ENST00000528492,,1,,,NDUFS8
ENSG00000110717,ENST00000531282,,1,,,NDUFS8
ENSG00000110717,ENST00000313468,,1,,,NDUFS8
ENSG00000110721,ENST00000265689,,1,,,CHKA
ENSG00000110723,ENST00000265843,,1,,,EXPH5
ENSG00000110756,ENST00000396253,,1,,,HPS5
ENSG00000110768,ENST00000534641,,1,,,GTF2H1
ENSG00000110768,ENST00000265963,,1,,,GTF2H1
ENSG00000110801,ENST00000261817,,1,,,PSMD9
ENSG00000110801,ENST00000361485,,1,,,PSMD9
ENSG00000110844,ENST00000261897,,1,,,PRPF40B
ENSG00000110848,ENST00000228434,,1,,,CD69
ENSG00000110851,ENST00000228437,,1,,,PRDM4
ENSG00000110852,ENST00000228438,,1,,,CLEC2B
ENSG00000110871,ENST00000288532,,1,,,COQ5
ENSG00000110876,ENST00000550948,,1,,,SELPLG
ENSG00000110880,ENST00000261401,,1,,,CORO1C
ENSG00000110881,ENST00000228468,,1,,,ASIC1
ENSG00000110906,ENST00000540089,,1,,,KCTD10
ENSG00000110906,ENST00000228495,,1,,,KCTD10
ENSG00000110917,ENST00000228506,,1,,,MLEC
ENSG00000110921,ENST00000636996,,1,,,MVK
ENSG00000110921,ENST00000697198,,1,,,MVK
ENSG00000110925,ENST00000228515,,1,,,CSRNP2
ENSG00000110931,ENST00000538733,,1,,,CAMKK2
ENSG00000110931,ENST00000652382,,1,,,CAMKK2
ENSG00000110931,ENST00000446440,,1,,,CAMKK2
ENSG00000110934,ENST00000604560,,1,,,BIN2
ENSG00000110955,ENST00000262030,,1,,,ATP5F1B
ENSG00000110958,ENST00000262033,,1,,,PTGES3
ENSG00000110987,ENST00000538010,,1,,,BCL7A
ENSG00000111052,ENST00000552864,,1,,,LIN7A
ENSG00000111057,ENST00000388835,,1,,,KRT18
ENSG00000111077,ENST00000549311,,1,,,TNS2
ENSG00000111110,ENST00000228705,,1,,,PPM1H
ENSG00000111142,ENST00000535095,,1,,,METAP2
ENSG00000111142,ENST00000323666,,1,,,METAP2
ENSG00000111144,ENST00000228740,,1,,,LTA4H
ENSG00000111145,ENST00000228741,,1,,,ELK3
ENSG00000111181,ENST00000684302,,1,,,SLC6A12
ENSG00000111181,ENST00000397296,,1,,,SLC6A12
ENSG00000111199,ENST00000418703,,1,,,TRPV4
ENSG00000111203,ENST00000228799,,1,,,ITFG2
ENSG00000111206,ENST00000359843,,1,,,FOXM1
ENSG00000111224,ENST00000447133,,1,,,PARP11
ENSG00000111229,ENST00000228825,,1,,,ARPC3
ENSG00000111231,ENST00000228827,,1,,,GPN3
ENSG00000111237,ENST00000549578,,1,,,VPS29
ENSG00000111247,ENST00000352618,,1,,,RAD51AP1
ENSG00000111252,ENST00000341259,,1,,,SH2B3
ENSG00000111261,ENST00000535902,,1,,,MANSC1
ENSG00000111266,ENST00000298573,,1,,,DUSP16
ENSG00000111269,ENST00000228865,,1,,,CREBL2
ENSG00000111271,ENST00000512792,,1,,,ACAD10
ENSG00000111271,ENST00000549590,,1,,,ACAD10
ENSG00000111275,ENST00000261733,,1,,,ALDH2
ENSG00000111276,ENST00000682080,,1,,,CDKN1B
ENSG00000111276,ENST00000228872,,1,,,CDKN1B
ENSG00000111300,ENST00000261745,,1,,,NAA25
ENSG00000111321,ENST00000441074,,1,,,LTBR
ENSG00000111325,ENST00000228922,,1,,,OGFOD2
ENSG00000111325,ENST00000536150,,1,,,OGFOD2
ENSG00000111328,ENST00000261692,,1,,,CDK2AP1
ENSG00000111331,ENST00000681764,,1,,,OAS3
ENSG00000111341,ENST00000539261,,1,,,MGP
ENSG00000111341,ENST00000545199,,1,,,MGP
ENSG00000111344,ENST00000549444,,1,,,RASAL1
ENSG00000111348,ENST00000228945,,1,,,ARHGDIB
ENSG00000111358,ENST00000543005,,1,,,GTF2H3
ENSG00000111358,ENST00000543341,,1,,,GTF2H3
ENSG00000111361,ENST00000424014,,1,,,EIF2B1
ENSG00000111364,ENST00000238146,,1,,,DDX55
ENSG00000111364,ENST00000421670,,1,,,DDX55
ENSG00000111371,ENST00000398637,,1,,,SLC38A1
ENSG00000111371,ENST00000548979,,1,,,SLC38A1
ENSG00000111371,ENST00000549049,,1,,,SLC38A1
ENSG00000111371,ENST00000546893,,1,,,SLC38A1
ENSG00000111404,ENST00000541632,,1,,,RERGL
ENSG00000111432,ENST00000539839,,1,,,FZD10
ENSG00000111445,ENST00000454402,,1,,,RFC5
ENSG00000111450,ENST00000261653,,1,,,STX2
ENSG00000111481,ENST00000262061,,1,,,COPZ1
ENSG00000111481,ENST00000549116,,1,,,COPZ1
ENSG00000111490,ENST00000539867,,1,,,TBC1D30
ENSG00000111540,ENST00000360299,,1,,,RAB5B
ENSG00000111554,ENST00000682720,,1,,,MDM1
ENSG00000111581,ENST00000535718,,1,,,NUP107
ENSG00000111581,ENST00000229179,,1,,,NUP107
ENSG00000111596,ENST00000229195,,1,,,CNOT2
ENSG00000111602,ENST00000553532,,1,,,TIMELESS
ENSG00000111605,ENST00000435070,,1,,,CPSF6
ENSG00000111615,ENST00000229214,,1,,,KRR1
ENSG00000111640,ENST00000229239,,1,,,GAPDH
ENSG00000111641,ENST00000537442,,1,,,NOP2
ENSG00000111642,ENST00000544484,,1,,,CHD4
ENSG00000111642,ENST00000644077,,1,,,CHD4
ENSG00000111642,ENST00000647394,,1,,,CHD4
ENSG00000111647,ENST00000279907,,1,,,BLTP3B
ENSG00000111665,ENST00000535871,,1,,,CDCA3
ENSG00000111666,ENST00000229266,,1,,,CHPT1
ENSG00000111666,ENST00000549128,,1,,,CHPT1
ENSG00000111666,ENST00000549872,,1,,,CHPT1
ENSG00000111667,ENST00000229268,,1,,,USP5
ENSG00000111667,ENST00000537267,,1,,,USP5
ENSG00000111669,ENST00000229270,,1,,,TPI1
ENSG00000111670,ENST00000299314,,1,,,GNPTAB
ENSG00000111670,ENST00000550718,,1,,,GNPTAB
ENSG00000111671,ENST00000524270,,1,,,SPSB2
ENSG00000111674,ENST00000545045,,1,,,ENO2
ENSG00000111676,ENST00000396684,,1,,,ATN1
ENSG00000111684,ENST00000261407,,1,,,LPCAT3
ENSG00000111696,ENST00000392876,,1,,,NT5DC3
ENSG00000111707,ENST00000543473,,1,,,SUDS3
ENSG00000111711,ENST00000229314,,1,,,GOLT1B
ENSG00000111716,ENST00000539782,,1,,,LDHB
ENSG00000111716,ENST00000673047,,1,,,LDHB
ENSG00000111725,ENST00000229328,,1,,,PRKAB1
ENSG00000111727,ENST00000229330,,1,,,HCFC2
ENSG00000111729,ENST00000229332,,1,,,CLEC4A
ENSG00000111731,ENST00000333957,,1,,,C2CD5
ENSG00000111731,ENST00000539615,,1,,,C2CD5
ENSG00000111737,ENST00000229340,,1,,,RAB35
ENSG00000111752,ENST00000433083,,1,,,PHC1
ENSG00000111775,ENST00000229379,,1,,,COX6A1
ENSG00000111775,ENST00000549525,,1,,,COX6A1
ENSG00000111785,ENST00000392837,,1,,,RIC8B
ENSG00000111786,ENST00000229390,,1,,,SRSF9
ENSG00000111799,ENST00000425443,,1,,,COL12A1
ENSG00000111801,ENST00000244519,,1,,,BTN3A3
ENSG00000111802,ENST00000378198,,1,,,TDP2
ENSG00000111802,ENST00000341060,,1,,,TDP2
ENSG00000111816,ENST00000606080,,1,,,FRK
ENSG00000111817,ENST00000644252,,1,,,DSE
ENSG00000111832,ENST00000466444,,1,,,RWDD1
ENSG00000111837,ENST00000313243,,1,,,MAK
ENSG00000111845,ENST00000379568,,1,,,PAK1IP1
ENSG00000111846,ENST00000316170,,1,,,GCNT2
ENSG00000111850,ENST00000229570,,1,,,SMIM8
ENSG00000111860,ENST00000368491,,1,,,CEP85L
ENSG00000111863,ENST00000414691,,1,,,ADTRP
ENSG00000111875,ENST00000229595,,1,,,ASF1A
ENSG00000111877,ENST00000316316,,1,,,MCM9
ENSG00000111880,ENST00000369485,,1,,,RNGTT
ENSG00000111885,ENST00000368468,,1,,,MAN1A1
ENSG00000111897,ENST00000339697,,1,,,SERINC1
ENSG00000111911,ENST00000229633,,1,,,HINT3
ENSG00000111912,ENST00000444128,,1,,,NCOA7
ENSG00000111961,ENST00000367467,,1,,,SASH1
ENSG00000111962,ENST00000367463,,1,,,UST
ENSG00000112031,ENST00000461949,,1,,,MTRF1L
ENSG00000112033,ENST00000418635,,1,,,PPARD
ENSG00000112062,ENST00000229794,,1,,,MAPK14
ENSG00000112078,ENST00000536244,,1,,,KCTD20
ENSG00000112079,ENST00000229812,,1,,,STK38
ENSG00000112081,ENST00000373715,,1,,,SRSF3
ENSG00000112110,ENST00000367034,,1,,,MRPL18
ENSG00000112118,ENST00000229854,,1,,,MCM3
ENSG00000112130,ENST00000469731,,1,,,RNF8
ENSG00000112144,ENST00000676107,,1,,,CILK1
ENSG00000112144,ENST00000350082,,1,,,CILK1
ENSG00000112146,ENST00000323557,,1,,,FBXO9
ENSG00000112146,ENST00000474457,,1,,,FBXO9
ENSG00000112146,ENST00000244426,,1,,,FBXO9
ENSG00000112149,ENST00000379153,,1,,,CD83
ENSG00000112159,ENST00000700673,,1,,,MDN1
ENSG00000112167,ENST00000229903,,1,,,SAYSD1
ENSG00000112186,ENST00000229922,,1,,,CAP2
ENSG00000112200,ENST00000370706,,1,,,ZNF451
ENSG00000112208,ENST00000370693,,1,,,BAG2
ENSG00000112210,ENST00000468148,,1,,,RAB23
ENSG00000112218,ENST00000229955,,1,,,GPR63
ENSG00000112237,ENST00000520429,,1,,,CCNC
ENSG00000112242,ENST00000346618,,1,,,E2F3
ENSG00000112245,ENST00000626021,,1,,,PTP4A1
ENSG00000112249,ENST00000369162,,1,,,ASCC3
ENSG00000112282,ENST00000368068,,1,,,MED23
ENSG00000112282,ENST00000479213,,1,,,MED23
ENSG00000112290,ENST00000392587,,1,,,WASF1
ENSG00000112294,ENST00000357578,,1,,,ALDH5A1
ENSG00000112297,ENST00000633556,,1,,,CRYBG1
ENSG00000112304,ENST00000230048,,1,,,ACOT13
ENSG00000112308,ENST00000710317,,1,,,C6orf62
ENSG00000112312,ENST00000230056,,1,,,GMNN
ENSG00000112319,ENST00000706301,,1,,,EYA4
ENSG00000112335,ENST00000426155,,1,,,SNX3
ENSG00000112335,ENST00000230085,,1,,,SNX3
ENSG00000112339,ENST00000367837,,1,,,HBS1L
ENSG00000112343,ENST00000357085,,1,,,TRIM38
ENSG00000112357,ENST00000318471,,1,,,PEX7
ENSG00000112365,ENST00000698513,,1,,,ZBTB24
ENSG00000112367,ENST00000675552,,1,,,FIG4
ENSG00000112378,ENST00000421351,,1,,,PERP
ENSG00000112379,ENST00000251691,,1,,,ARFGEF3
ENSG00000112394,ENST00000368850,,1,,,SLC16A10
ENSG00000112406,ENST00000367658,,1,,,HECA
ENSG00000112425,ENST00000639106,,1,,,EPM2A
ENSG00000112425,ENST00000367519,,1,,,EPM2A
ENSG00000112473,ENST00000374675,,1,,,SLC39A7
ENSG00000112473,ENST00000698679,,1,,,SLC39A7
ENSG00000112511,ENST00000374516,,1,,,PHF1
ENSG00000112511,ENST00000374512,,1,,,PHF1
ENSG00000112514,ENST00000440279,,1,,,CUTA
ENSG00000112514,ENST00000479249,,1,,,CUTA
ENSG00000112514,ENST00000374484,,1,,,CUTA
ENSG00000112514,ENST00000482684,,1,,,CUTA
ENSG00000112530,ENST00000366888,,1,,,PACRG
ENSG00000112561,ENST00000373033,,1,,,TFEB
ENSG00000112561,ENST00000343317,,1,,,TFEB
ENSG00000112576,ENST00000372988,,1,,,CCND3
ENSG00000112576,ENST00000511642,,1,,,CCND3
ENSG00000112578,ENST00000230340,,1,,,BYSL
ENSG00000112592,ENST00000446829,,1,,,TBP
ENSG00000112599,ENST00000230361,,1,,,GUCA1B
ENSG00000112624,ENST00000394168,,1,,,BICRAL
ENSG00000112655,ENST00000489707,,1,,,PTK7
ENSG00000112658,ENST00000265354,,1,,,SRF
ENSG00000112659,ENST00000506830,,1,,,CUL9
ENSG00000112667,ENST00000230431,,1,,,DNPH1
ENSG00000112679,ENST00000604971,,1,,,DUSP22
ENSG00000112679,ENST00000344450,,1,,,DUSP22
ENSG00000112679,ENST00000419235,,1,,,DUSP22
ENSG00000112685,ENST00000230449,,1,,,EXOC2
ENSG00000112695,ENST00000370089,,1,,,COX7A2
ENSG00000112699,ENST00000380815,,1,,,GMDS
ENSG00000112699,ENST00000467288,,1,,,GMDS
ENSG00000112715,ENST00000372064,,1,,,VEGFA
ENSG00000112739,ENST00000337659,,1,,,PRP4K
ENSG00000112742,ENST00000509894,,1,,,TTK
ENSG00000112759,ENST00000393844,,1,,,SLC29A1
ENSG00000112759,ENST00000646878,,1,,,SLC29A1
ENSG00000112763,ENST00000541522,,1,,,BTN2A1
ENSG00000112769,ENST00000230538,,1,,,LAMA4
ENSG00000112773,ENST00000369756,,1,,,TENT5A
ENSG00000112773,ENST00000369754,,1,,,TENT5A
ENSG00000112796,ENST00000371383,,1,,,ENPP5
ENSG00000112812,ENST00000485603,,1,,,PRSS16
ENSG00000112812,ENST00000481125,,1,,,PRSS16
ENSG00000112851,ENST00000699013,,1,,,ERBIN
ENSG00000112855,ENST00000230771,,1,,,HARS2
ENSG00000112874,ENST00000230792,,1,,,NUDT12
ENSG00000112893,ENST00000503970,,1,,,MAN2A1
ENSG00000112902,ENST00000382496,,1,,,SEMA5A
ENSG00000112936,ENST00000313164,,1,,,C7
ENSG00000112941,ENST00000230859,,1,,,TENT4A
ENSG00000112972,ENST00000325110,,1,,,HMGCS1
ENSG00000112977,ENST00000230895,,1,,,DAP
ENSG00000112981,ENST00000265191,,1,,,NME5
ENSG00000112981,ENST00000506657,,1,,,NME5
ENSG00000112983,ENST00000402931,,1,,,BRD8
ENSG00000112992,ENST00000264663,,1,,,NNT
ENSG00000113013,ENST00000649692,,1,,,HSPA9
ENSG00000113048,ENST00000522042,,1,,,MRPS27
ENSG00000113048,ENST00000694991,,1,,,MRPS27
ENSG00000113070,ENST00000230990,,1,,,HBEGF
ENSG00000113083,ENST00000231004,,1,,,LOX
ENSG00000113108,ENST00000515056,,1,,,APBB3
ENSG00000113140,ENST00000231061,,1,,,SPARC
ENSG00000113141,ENST00000417647,,1,,,IK
ENSG00000113161,ENST00000679456,,1,,,HMGCR
ENSG00000113194,ENST00000261942,,1,,,FAF2
ENSG00000113209,ENST00000231134,,1,,,PCDHB5
ENSG00000113211,ENST00000231136,,1,,,PCDHB6
ENSG00000113231,ENST00000264917,,1,,,PDE8B
ENSG00000113240,ENST00000519583,,1,,,CLK4
ENSG00000113249,ENST00000339252,,1,,,HAVCR1
ENSG00000113269,ENST00000521901,,1,,,RNF130
ENSG00000113272,ENST00000231198,,1,,,THG1L
ENSG00000113272,ENST00000521655,,1,,,THG1L
ENSG00000113273,ENST00000264914,,1,,,ARSB
ENSG00000113282,ENST00000411809,,1,,,CLINT1
ENSG00000113296,ENST00000510218,,1,,,THBS4
ENSG00000113300,ENST00000261951,,1,,,CNOT6
ENSG00000113312,ENST00000231238,,1,,,TTC1
ENSG00000113318,ENST00000265081,,1,,,MSH3
ENSG00000113318,ENST00000667069,,1,,,MSH3
ENSG00000113319,ENST00000265080,,1,,,RASGRF2
ENSG00000113328,ENST00000340828,,1,,,CCNG1
ENSG00000113360,ENST00000511367,,1,,,DROSHA
ENSG00000113360,ENST00000514927,,1,,,DROSHA
ENSG00000113368,ENST00000261366,,1,,,LMNB1
ENSG00000113369,ENST00000265138,,1,,,ARRDC3
ENSG00000113384,ENST00000265070,,1,,,GOLPH3
ENSG00000113387,ENST00000265073,,1,,,SUB1
ENSG00000113391,ENST00000395965,,1,,,ARB2A
ENSG00000113448,ENST00000507116,,1,,,PDE4D
ENSG00000113460,ENST00000336767,,1,,,BRIX1
ENSG00000113494,ENST00000620785,,1,,,PRLR
ENSG00000113504,ENST00000264930,,1,,,SLC12A7
ENSG00000113532,ENST00000231461,,1,,,ST8SIA4
ENSG00000113555,ENST00000231484,,1,,,PCDH12
ENSG00000113558,ENST00000353411,,1,,,SKP1
ENSG00000113569,ENST00000231498,,1,,,NUP155
ENSG00000113580,ENST00000343796,,1,,,NR3C1
ENSG00000113583,ENST00000231512,,1,,,C5orf15
ENSG00000113594,ENST00000453190,,1,,,LIFR
ENSG00000113595,ENST00000231524,,1,,,TRIM23
ENSG00000113597,ENST00000399438,,1,,,TRAPPC13
ENSG00000113600,ENST00000695880,,1,,,C9
ENSG00000113615,ENST00000398844,,1,,,SEC24A
ENSG00000113621,ENST00000358387,,1,,,TXNDC15
ENSG00000113638,ENST00000337702,,1,,,TTC33
ENSG00000113643,ENST00000231572,,1,,,RARS1
ENSG00000113645,ENST00000524228,,1,,,WWC1
ENSG00000113645,ENST00000265293,,1,,,WWC1
ENSG00000113645,ENST00000524038,,1,,,WWC1
ENSG00000113648,ENST00000451949,,1,,,MACROH2A1
ENSG00000113648,ENST00000511689,,1,,,MACROH2A1
ENSG00000113648,ENST00000512507,,1,,,MACROH2A1
ENSG00000113648,ENST00000312469,,1,,,MACROH2A1
ENSG00000113648,ENST00000513210,,1,,,MACROH2A1
ENSG00000113649,ENST00000506524,,1,,,TCERG1
ENSG00000113657,ENST00000343218,,1,,,DPYSL3
ENSG00000113658,ENST00000545620,,1,,,SMAD5
ENSG00000113712,ENST00000657001,,1,,,CSNK1A1
ENSG00000113712,ENST00000657462,,1,,,CSNK1A1
ENSG00000113712,ENST00000377843,,1,,,CSNK1A1
ENSG00000113716,ENST00000613459,,1,,,HMGXB3
ENSG00000113719,ENST00000693572,,1,,,ERGIC1
ENSG00000113721,ENST00000261799,,1,,,PDGFRB
ENSG00000113732,ENST00000519374,,1,,,ATP6V0E1
ENSG00000113739,ENST00000265087,,1,,,STC2
ENSG00000113742,ENST00000657000,,1,,,CPEB4
ENSG00000113742,ENST00000334035,,1,,,CPEB4
ENSG00000113742,ENST00000265085,,1,,,CPEB4
ENSG00000113758,ENST00000471767,,1,,,DBN1
ENSG00000113758,ENST00000309007,,1,,,DBN1
ENSG00000113761,ENST00000358149,,1,,,ZNF346
ENSG00000113790,ENST00000231887,,1,,,EHHADH
ENSG00000113805,ENST00000263665,,1,,,CNTN3
ENSG00000113810,ENST00000462668,,1,,,SMC4
ENSG00000113810,ENST00000493695,,1,,,SMC4
ENSG00000113811,ENST00000495461,,1,,,SELENOK
ENSG00000113812,ENST00000335754,,1,,,ACTR8
ENSG00000113838,ENST00000338733,,1,,,TBCCD1
ENSG00000113845,ENST00000494664,,1,,,TIMMDC1
ENSG00000113851,ENST00000491834,,1,,,CRBN
ENSG00000113851,ENST00000459840,,1,,,CRBN
ENSG00000113916,ENST00000621333,,1,,,BCL6
ENSG00000113924,ENST00000475447,,1,,,HGD
ENSG00000113924,ENST00000494453,,1,,,HGD
ENSG00000113924,ENST00000283871,,1,,,HGD
